22-09-21 18:24:43.687 - INFO: Train epoch 5: [ 9600/16574 (58%)] Loss: 1.3719 | MSE loss: 0.0046 | Bpp loss: 0.3286 | Aux loss: 9542.62
22-09-21 18:24:48.805 - INFO: Train epoch 5: [10400/16574 (63%)] Loss: 1.4634 | MSE loss: 0.0051 | Bpp loss: 0.3098 | Aux loss: 9749.95
22-09-21 18:24:53.920 - INFO: Train epoch 5: [11200/16574 (68%)] Loss: 1.8019 | MSE loss: 0.0063 | Bpp loss: 0.3568 | Aux loss: 9888.67
22-09-21 18:24:59.048 - INFO: Train epoch 5: [12000/16574 (72%)] Loss: 0.9214 | MSE loss: 0.0027 | Bpp loss: 0.3029 | Aux loss: 10103.33
22-09-21 18:25:04.145 - INFO: Train epoch 5: [12800/16574 (77%)] Loss: 0.5924 | MSE loss: 0.0015 | Bpp loss: 0.2478 | Aux loss: 10377.53
22-09-21 18:25:09.233 - INFO: Train epoch 5: [13600/16574 (82%)] Loss: 1.3229 | MSE loss: 0.0044 | Bpp loss: 0.3143 | Aux loss: 10566.68
22-09-21 18:25:14.361 - INFO: Train epoch 5: [14400/16574 (87%)] Loss: 0.5158 | MSE loss: 0.0012 | Bpp loss: 0.2364 | Aux loss: 10637.16
22-09-21 18:25:19.487 - INFO: Train epoch 5: [15200/16574 (92%)] Loss: 1.1255 | MSE loss: 0.0036 | Bpp loss: 0.3050 | Aux loss: 10795.93
22-09-21 18:25:24.759 - INFO: Train epoch 5: [16000/16574 (97%)] Loss: 1.0647 | MSE loss: 0.0033 | Bpp loss: 0.3167 | Aux loss: 11063.58
22-09-21 18:27:29.289 - INFO: Learning rate: 0.0001
22-09-21 18:27:32.557 - INFO: Train epoch 6: [    0/16574 (0%)] Loss: 0.7069 | MSE loss: 0.0020 | Bpp loss: 0.2407 | Aux loss: 11251.44
22-09-21 18:27:42.640 - INFO: Train epoch 6: [  800/16574 (5%)] Loss: 0.8996 | MSE loss: 0.0027 | Bpp loss: 0.2955 | Aux loss: 11493.34
22-09-21 18:27:48.312 - INFO: Train epoch 6: [ 1600/16574 (10%)] Loss: 0.8250 | MSE loss: 0.0024 | Bpp loss: 0.2780 | Aux loss: 11738.83
22-09-21 18:27:53.973 - INFO: Train epoch 6: [ 2400/16574 (14%)] Loss: 1.1006 | MSE loss: 0.0034 | Bpp loss: 0.3198 | Aux loss: 11875.12
22-09-21 18:27:59.185 - INFO: Train epoch 6: [ 3200/16574 (19%)] Loss: 0.6638 | MSE loss: 0.0017 | Bpp loss: 0.2662 | Aux loss: 12149.41
22-09-21 18:28:04.285 - INFO: Train epoch 6: [ 4000/16574 (24%)] Loss: 0.9514 | MSE loss: 0.0028 | Bpp loss: 0.3080 | Aux loss: 12326.46
22-09-21 18:28:09.383 - INFO: Train epoch 6: [ 4800/16574 (29%)] Loss: 0.7305 | MSE loss: 0.0020 | Bpp loss: 0.2742 | Aux loss: 12618.37
22-09-21 18:28:17.174 - INFO: Train epoch 6: [ 5600/16574 (34%)] Loss: 1.5433 | MSE loss: 0.0052 | Bpp loss: 0.3509 | Aux loss: 12823.17
22-09-21 18:28:22.729 - INFO: Train epoch 6: [ 6400/16574 (39%)] Loss: 1.4385 | MSE loss: 0.0049 | Bpp loss: 0.3344 | Aux loss: 13098.51
22-09-21 18:28:27.941 - INFO: Train epoch 6: [ 7200/16574 (43%)] Loss: 0.9331 | MSE loss: 0.0029 | Bpp loss: 0.2790 | Aux loss: 13315.07
22-09-21 18:28:33.049 - INFO: Train epoch 6: [ 8000/16574 (48%)] Loss: 0.8760 | MSE loss: 0.0025 | Bpp loss: 0.2986 | Aux loss: 13588.75
